Unnamed: 0	description	210421121673	210421121674	210421121675	210421121676	210421121688	210421121689	210421121690	210421121698	210421121699	210421121700	210421121701	210421121702
K00001	E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]	76629.46572725233	196370.8111002441	75999.88509623194	157585.31751243048	26558.447207293648	8532.428686717016	8661.368741004062	1121.4180170876814	5701.32119631995	2752.869986092769	4327.04502430655	1094.035777242115
K00002	AKR1A1, adh; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]	1473.857205186117	559.0473765317228	186.0411741217775	168.9300299469433	1265.6471079766757	472.9974549928759	556.5501558924485	106.08897657814067	343.63892637776416	332.6505734925464	136.13822723644	39.515851592896425
K00003	E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]	48824.13755639023	48583.41375675105	18594.71825201581	50837.88103010972	42045.30012556899	203003.48510608848	95378.58675085715	13629.913958247902	7648.667006152266	6640.092128768787	102722.2417028779	1173.049827492536
K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]	2931.4974351844817	1633.131299708141	246.99800705138875	3137.112212610596	13458.257537264297	5219.919008086727	5468.01447939199	1079.2772761849103	2751.0251307439976	3025.8980992788065	1918.6017498765652	339.99670805615267
K00005	gldA; glycerol dehydrogenase [EC:1.1.1.6]	24285.04039051996	11907.203585820014	5344.760985374846	11753.58373093505	19640.46858561044	106427.0880125096	50030.22885338118	7245.804979384904	2513.163470737569	3442.2149571340587	53361.46279647677	794.9089174152391
K00006	GPD1; glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.004900595947534
K00007	dalD; D-arabinitol 4-dehydrogenase [EC:1.1.1.11]	9.33057638092102	38.25111256620316	19.42122597926549	157.11231773532273	37.50562643817417	221.17318998228288	72.00376949456125	30.330582557922977	658.0005802392584	50.67101129521055	327.00377496948533	0.0002864041503154
K00008	SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14]	85739.52992806814	104291.32756748324	36318.99852226598	68720.82864898682	51709.39671096675	29755.49612853286	31439.59609818607	4016.005088880048	12100.390890255729	10136.63590929126	8880.807438063432	2224.3489845489626
K00009	mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	3791.677799117276	19554.98351738651	3223.3649932460366	10411.410109061972	9520.987175931485	50083.80102773203	22017.17311708671	3767.438845419065	1319.671669369192	1034.9175806766227	27361.658649145906	346.3319525312172
K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]	40256.50577957318	55723.14332414274	17791.502484661993	50361.5855057526	27520.30506150857	12322.656759315912	14676.68765354056	1370.41657198782	8656.47377027884	5369.207998362299	3474.7106181341724	600.9372131118992
K00011	AKR1B; aldehyde reductase [EC:1.1.1.21]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.622277750315735e-05
K00012	UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]	160505.52650688894	371082.8232119985	145215.03269899118	253522.4147803205	31179.860321736003	60497.30840422893	31192.31417752167	4457.177038607934	6175.587863933335	5938.113122139515	32110.06377706239	1248.122620779145
K00013	hisD; histidinol dehydrogenase [EC:1.1.1.23]	106809.74698568968	184119.6001943524	75141.11800032985	143887.7374198069	39203.660325372046	78742.93470751618	43247.768117011874	5510.742614089095	6599.435322867454	6425.089156895186	37563.20329139841	1596.840861181645
K00014	aroE; shikimate dehydrogenase [EC:1.1.1.25]	138352.26384748798	192065.44188497297	94104.1028057911	187696.4463171608	48101.890546325725	161644.19091458383	82640.74684285936	10669.419620162958	9139.198740160908	7268.821084651054	77767.89692762845	1725.4029143940782
K00015	gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]	1412.568354795481	1025.5695042075135	124.57696216987868	5801.55880999295	373.71494044423673	484.8644234825979	255.67927513483545	70.07308025753056	777.7497489728433	135.47083046162572	639.1558130397552	62.91137736208072
K00016	LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]	40482.705994433	69957.95381752017	9733.148472978077	43644.45610340704	31548.378294626276	138826.40787512844	68859.51897589196	10019.10044148855	5825.782271701973	5758.739981376217	70169.35954888354	937.9194487965487
K00018	hprA; glycerate dehydrogenase [EC:1.1.1.29]	88987.9072071057	130208.24744444728	63544.29701723309	141700.1276884084	26836.60360935273	79396.14810814105	42869.64138201641	4688.195613711926	4639.35623714841	4564.29120497923	35477.68370289995	1194.0060743778963
